日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2016-12-01,25.98,31.18,31.18,25.98,63,190000,9.53,44.02,24.02,0.02
2016-12-02,34.30,34.30,34.30,34.30,29,100000,3.12,10.01,0.00,0.01
2016-12-05,37.73,37.73,37.73,37.73,37,140000,3.43,10.00,0.00,0.01
2016-12-06,41.50,41.50,41.50,41.50,34,140000,3.77,9.99,0.00,0.01
2016-12-07,45.65,45.65,45.65,45.65,61,280000,4.15,10.00,0.00,0.02
2016-12-08,50.22,50.22,50.22,50.22,60,300000,4.57,10.01,0.00,0.02
2016-12-09,55.24,55.24,55.24,55.24,73,400000,5.02,10.00,0.00,0.02
2016-12-12,60.76,60.76,60.76,60.76,270,1640000,5.52,9.99,0.00,0.09
2016-12-13,66.84,66.84,66.84,66.84,350,2340000,6.08,10.01,0.00,0.12
2016-12-14,73.52,73.52,73.52,73.52,303,2230000,6.68,9.99,0.00,0.10
2016-12-15,80.87,80.87,80.87,80.87,571,4620000,7.35,10.00,0.00,0.19
2016-12-16,88.96,88.96,88.96,88.96,1183,10530000,8.09,10.00,0.00,0.39
2016-12-19,95.00,86.29,95.00,85.81,164932,1509600000,-2.67,-3.00,10.33,54.98
2016-12-20,83.50,84.41,89.31,83.01,105614,905000000,-1.88,-2.18,7.30,35.20
2016-12-21,86.66,85.41,88.35,84.03,73940,633790000,1.00,1.18,5.12,24.65
2016-12-22,87.28,89.51,93.10,86.55,98157,877880000,4.10,4.80,7.67,32.72
2016-12-23,88.00,82.29,88.00,81.10,82499,696760000,-7.22,-8.07,7.71,27.50
2016-12-26,79.80,83.50,84.36,79.12,51998,426260000,1.21,1.47,6.37,17.33
2016-12-27,82.83,81.85,82.85,80.50,36613,299180000,-1.65,-1.98,2.81,12.20
2016-12-28,81.30,81.56,82.77,79.80,35367,287110000,-0.29,-0.35,3.63,11.79
2016-12-29,81.00,81.88,83.28,80.05,36945,304010000,0.32,0.39,3.96,12.31
2016-12-30,81.20,81.88,83.20,80.51,29113,238390000,0.00,0.00,3.29,9.70
2017-01-03,82.30,84.88,87.20,82.30,56428,482000000,3.00,3.66,5.98,18.81
2017-01-04,84.88,89.18,92.16,84.88,74790,659520000,4.30,5.07,8.58,24.93
2017-01-05,88.10,85.02,88.46,85.02,50260,436960000,-4.16,-4.66,3.86,16.75
2017-01-06,84.28,81.01,84.80,79.80,46286,380150000,-4.01,-4.72,5.88,15.43
2017-01-09,79.80,80.34,82.50,78.25,32995,264070000,-0.67,-0.83,5.25,11.00
2017-01-10,80.13,79.07,80.58,78.62,22875,182100000,-1.27,-1.58,2.44,7.63
2017-01-11,78.50,76.70,78.95,76.60,24778,192570000,-2.37,-3.00,2.97,8.26
2017-01-12,77.20,77.07,78.60,76.92,19488,151560000,0.37,0.48,2.19,6.50
2017-01-13,76.90,73.60,77.05,72.35,33561,249330000,-3.47,-4.50,6.10,11.19
2017-01-16,72.50,71.58,73.50,68.01,27410,195490000,-2.02,-2.74,7.46,9.14
2017-01-17,70.90,75.60,75.60,69.22,34221,250500000,4.02,5.62,8.91,11.41
