日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2011-04-26,32.00,30.24,32.20,30.20,33908,104810000,-4.04,-11.79,5.83,21.19
2011-04-27,29.78,28.97,29.80,28.85,16198,47230000,-1.27,-4.20,3.14,10.12
2011-04-28,29.06,28.30,29.25,28.20,8702,24880000,-0.67,-2.31,3.62,5.44
2011-04-29,28.30,28.48,28.70,28.20,3687,10500000,0.18,0.64,1.77,2.30
2011-05-03,28.67,28.60,28.68,28.24,2952,8410000,0.12,0.42,1.54,1.84
2011-05-04,28.59,28.11,28.59,27.98,5060,14250000,-0.49,-1.71,2.13,3.16
2011-05-05,28.12,28.10,28.34,28.10,3122,8800000,-0.01,-0.04,0.85,1.95
2011-05-06,28.09,27.88,28.09,27.70,3685,10250000,-0.22,-0.78,1.39,2.30
2011-05-09,27.88,27.98,28.38,27.88,3001,8430000,0.10,0.36,1.79,1.88
2011-05-10,28.03,28.08,28.18,27.96,2242,6290000,0.10,0.36,0.79,1.40
2011-05-11,28.20,28.13,28.30,27.96,3002,8440000,0.05,0.18,1.21,1.88
2011-05-12,28.05,27.91,28.25,27.90,2643,7420000,-0.22,-0.78,1.24,1.65
2011-05-13,27.91,28.39,28.39,27.81,2905,8170000,0.48,1.72,2.08,1.82
2011-05-16,28.32,28.57,28.89,28.12,4480,12850000,0.18,0.63,2.71,2.80
2011-05-17,28.52,28.60,28.72,28.22,2151,6130000,0.03,0.11,1.75,1.34
2011-05-18,28.75,28.27,28.75,28.23,2337,6630000,-0.33,-1.15,1.82,1.46
2011-05-19,28.28,28.00,28.44,28.00,2439,6880000,-0.27,-0.96,1.56,1.52
2011-05-20,27.93,27.98,28.12,27.90,1662,4650000,-0.02,-0.07,0.79,1.04
2011-05-23,27.78,26.85,28.04,26.85,3306,9060000,-1.13,-4.04,4.25,2.07
2011-05-24,27.04,27.14,27.40,26.61,2185,5900000,0.29,1.08,2.94,1.37
2011-05-25,27.08,26.54,27.16,26.50,1833,4910000,-0.60,-2.21,2.43,1.15
2011-05-26,26.69,26.25,26.96,26.20,1164,3080000,-0.29,-1.09,2.86,0.73
2011-05-27,26.16,25.77,26.47,25.63,1946,5060000,-0.48,-1.83,3.20,1.22
2011-05-30,25.70,25.79,26.29,25.52,1843,4780000,0.02,0.08,2.99,1.15
2011-05-31,25.85,26.11,26.17,25.82,1126,2930000,0.32,1.24,1.36,0.70
2011-06-01,26.13,26.10,26.20,26.06,1286,3360000,-0.01,-0.04,0.54,0.80
2011-06-02,25.80,25.43,25.93,25.32,1736,4440000,-0.67,-2.57,2.34,1.09
2011-06-03,25.37,25.83,25.90,25.37,921,2370000,0.40,1.57,2.08,0.58
2011-06-07,25.82,25.71,25.90,25.52,939,2420000,-0.12,-0.46,1.47,0.59
2011-06-09,25.72,25.56,26.10,25.47,1466,3780000,-0.15,-0.58,2.45,0.92
2011-06-10,25.43,25.18,25.46,25.01,1542,3890000,-0.38,-1.49,1.76,0.96
2011-06-13,25.18,25.03,25.18,24.71,1370,3420000,-0.15,-0.60,1.87,0.86
2011-06-14,24.91,25.22,25.27,24.87,979,2460000,0.19,0.76,1.60,0.61
2011-06-15,25.32,24.93,25.32,24.85,1451,3640000,-0.29,-1.15,1.86,0.91
2011-06-16,24.73,24.37,24.74,24.22,1311,3210000,-0.56,-2.25,2.09,0.82
2011-06-17,24.25,24.04,24.46,24.04,982,2380000,-0.33,-1.35,1.72,0.61
2011-06-20,24.02,23.92,24.15,23.86,1108,2660000,-0.12,-0.50,1.21,0.69
2011-06-21,23.95,24.14,24.20,23.80,790,1890000,0.22,0.92,1.67,0.49
2011-06-22,24.10,23.86,24.10,23.81,761,1820000,-0.28,-1.16,1.20,0.48
2011-06-23,23.86,24.53,24.75,23.62,2011,4900000,0.67,2.81,4.74,1.26
2011-06-24,24.43,25.05,25.12,24.33,2681,6670000,0.52,2.12,3.22,1.68
2011-06-27,25.06,25.08,25.63,24.97,2583,6540000,0.03,0.12,2.63,1.61
2011-06-28,25.08,25.22,25.29,24.95,1293,3250000,0.14,0.56,1.36,0.81
2011-06-29,25.26,25.32,26.07,25.26,3654,9380000,0.10,0.40,3.21,2.28
2011-06-30,25.02,25.90,25.90,25.02,2230,5730000,0.58,2.29,3.48,1.39
2011-07-01,25.90,25.87,26.25,25.71,2339,6090000,-0.03,-0.12,2.08,1.46
2011-07-04,25.90,26.45,26.54,25.81,3308,8680000,0.58,2.24,2.82,2.07
2011-07-05,26.55,26.39,26.55,26.27,2071,5470000,-0.06,-0.23,1.06,1.29
2011-07-06,26.30,26.65,26.72,26.03,2155,5700000,0.26,0.99,2.61,1.35
2011-07-07,26.71,27.41,27.80,26.53,7307,19990000,0.76,2.85,4.77,4.57
2011-07-08,27.35,27.82,27.88,27.01,3993,10970000,0.41,1.50,3.17,2.50
2011-07-11,27.53,28.03,28.10,27.50,3917,10920000,0.21,0.75,2.16,2.45
2011-07-12,27.88,27.05,27.88,27.01,4276,11780000,-0.98,-3.50,3.10,2.67
2011-07-13,27.43,28.34,28.36,27.09,5073,14180000,1.29,4.77,4.70,3.17
2011-07-14,28.34,28.80,28.80,28.10,3753,10670000,0.46,1.62,2.47,2.35
2011-07-15,29.00,28.78,29.00,28.51,5768,16620000,-0.02,-0.07,1.70,3.61
2011-07-18,28.78,28.33,28.98,28.20,3460,9890000,-0.45,-1.56,2.71,2.16
2011-07-19,28.33,28.18,28.49,28.02,2216,6240000,-0.15,-0.53,1.66,1.39
2011-07-20,28.24,27.69,28.46,27.51,2927,8160000,-0.49,-1.74,3.37,1.83
2011-07-21,27.88,27.82,27.98,27.52,2760,7670000,0.13,0.47,1.66,1.72
2011-07-22,27.82,27.95,28.21,27.70,1717,4810000,0.13,0.47,1.83,1.07
2011-07-25,27.91,27.31,28.39,27.01,3401,9420000,-0.64,-2.29,4.94,2.13
2011-07-26,27.30,27.29,27.55,27.00,3692,10040000,-0.02,-0.07,2.01,1.85
2011-07-27,27.24,28.49,28.59,27.05,9063,25500000,1.20,4.40,5.64,4.53
2011-07-28,28.12,28.89,29.36,28.10,10384,30020000,0.40,1.40,4.42,5.19
2011-07-29,28.89,28.87,29.50,28.59,4497,12980000,-0.02,-0.07,3.15,2.25
2011-08-01,28.88,29.20,29.36,28.48,5994,17470000,0.33,1.14,3.05,3.00
2011-08-02,29.30,29.08,29.30,28.30,8437,24200000,-0.12,-0.41,3.42,4.22
2011-08-03,28.55,28.54,29.47,28.45,6724,19410000,-0.54,-1.86,3.51,3.36
2011-08-04,28.58,27.80,28.83,27.57,8484,23810000,-0.74,-2.59,4.41,4.24
2011-08-05,27.00,27.31,27.55,26.50,9006,24450000,-0.49,-1.76,3.78,4.50
2011-08-08,27.00,26.69,27.30,25.55,6407,17000000,-0.62,-2.27,6.41,3.20
2011-08-09,26.20,26.60,26.88,25.70,2615,6900000,-0.09,-0.34,4.42,1.31
2011-08-10,27.16,27.12,27.56,27.00,3507,9570000,0.52,1.95,2.11,1.75
2011-08-11,26.54,27.37,27.56,26.54,3767,10230000,0.25,0.92,3.76,1.88
2011-08-12,27.69,27.39,27.80,27.37,3666,10110000,0.02,0.07,1.57,1.83
2011-08-15,27.50,28.40,28.60,27.31,8923,25040000,1.01,3.69,4.71,4.46
2011-08-16,28.40,28.30,28.75,28.25,7653,21820000,-0.10,-0.35,1.76,3.83
2011-08-17,28.10,28.50,28.95,28.03,6971,19980000,0.20,0.71,3.25,3.49
2011-08-18,28.49,27.69,28.70,27.64,4328,12180000,-0.81,-2.84,3.72,2.16
2011-08-19,27.28,27.35,27.35,26.92,3214,8720000,-0.34,-1.23,1.55,1.61
2011-08-22,27.36,27.71,27.88,27.36,2674,7400000,0.36,1.32,1.90,1.34
2011-08-23,27.95,28.70,28.85,27.95,11599,33100000,0.99,3.57,3.25,5.80
2011-08-24,29.25,29.42,29.74,28.74,17989,52670000,0.72,2.51,3.48,8.99
2011-08-25,29.12,29.05,29.59,28.48,9998,28970000,-0.37,-1.26,3.77,5.00
2011-08-26,28.86,30.00,30.16,28.81,12890,38270000,0.95,3.27,4.65,6.44
2011-08-29,30.00,30.21,30.72,29.70,10958,33160000,0.21,0.70,3.40,5.48
2011-08-30,30.29,28.88,30.50,28.83,11273,33360000,-1.33,-4.40,5.53,5.64
2011-08-31,28.75,28.58,28.97,28.15,7424,21140000,-0.30,-1.04,2.84,3.71
2011-09-01,28.32,28.38,29.00,28.21,6910,19750000,-0.20,-0.70,2.76,3.46
2011-09-02,28.53,28.10,28.53,27.66,4185,11700000,-0.28,-0.99,3.07,2.09
2011-09-05,27.81,27.46,27.81,27.21,3648,10030000,-0.64,-2.28,2.14,1.82
2011-09-06,27.25,27.25,28.23,26.80,5687,15480000,-0.21,-0.76,5.21,2.84
2011-09-07,27.27,27.74,27.80,27.26,4764,13130000,0.49,1.80,1.98,2.38
2011-09-08,27.88,27.00,27.88,27.00,4474,12300000,-0.74,-2.67,3.17,2.24
2011-09-09,27.09,27.44,28.30,27.08,4508,12370000,0.44,1.63,4.52,2.25
2011-09-13,27.10,27.26,27.58,27.01,1694,4590000,-0.18,-0.66,2.08,0.85
2011-09-14,27.26,27.45,27.47,26.87,2292,6240000,0.19,0.70,2.20,1.15
2011-09-15,27.47,27.30,27.67,27.22,3034,8340000,-0.15,-0.55,1.64,1.52
2011-09-16,27.30,27.26,27.65,27.16,1759,4810000,-0.04,-0.15,1.79,0.88
2011-09-19,27.17,26.19,27.17,26.15,3287,8680000,-1.07,-3.93,3.74,1.64
2011-09-20,26.45,26.82,28.50,26.10,2642,7050000,0.63,2.41,9.16,1.32
2011-09-21,26.90,27.38,27.45,26.62,4794,13030000,0.56,2.09,3.09,2.40
2011-09-22,27.30,26.45,27.30,26.45,1735,4660000,-0.93,-3.40,3.10,0.87
2011-09-23,26.05,26.62,26.85,26.01,1456,3840000,0.17,0.64,3.18,0.73
2011-09-26,26.32,26.35,26.72,26.20,1047,2770000,-0.27,-1.01,1.95,0.52
2011-09-27,26.42,26.30,26.80,26.06,1510,3990000,-0.05,-0.19,2.81,0.76
2011-09-28,26.60,25.31,26.60,24.80,4026,10360000,-0.99,-3.76,6.84,2.01
2011-09-29,25.20,24.50,25.20,24.50,2326,5760000,-0.81,-3.20,2.77,1.16
2011-09-30,24.73,24.23,24.75,24.15,2057,5010000,-0.27,-1.10,2.45,1.03
2011-10-10,24.28,24.30,24.63,24.24,621,1510000,0.07,0.29,1.61,0.31
2011-10-11,24.80,24.36,24.94,24.08,792,1940000,0.06,0.25,3.54,0.40
2011-10-12,24.36,25.32,25.35,24.18,2694,6720000,0.96,3.94,4.80,1.35
2011-10-13,25.46,25.78,25.93,25.10,2339,6000000,0.46,1.82,3.28,1.17
2011-10-14,25.53,25.33,25.78,24.90,2733,6900000,-0.45,-1.75,3.41,1.37
2011-10-17,25.33,25.82,25.90,25.15,4057,10400000,0.49,1.93,2.96,2.03
2011-10-18,25.80,25.17,25.81,25.03,3039,7770000,-0.65,-2.52,3.02,1.52
2011-10-19,25.29,25.00,25.97,24.96,4859,12250000,-0.17,-0.68,4.01,2.43
2011-10-20,24.91,24.11,24.91,23.92,4049,9800000,-0.89,-3.56,3.96,2.02
2011-10-21,23.98,23.07,24.10,23.07,4126,9680000,-1.04,-4.31,4.27,2.06
2011-10-24,23.07,23.08,23.45,22.32,3371,7730000,0.01,0.04,4.90,1.69
2011-10-25,23.01,23.88,23.97,22.88,4782,11230000,0.80,3.47,4.72,2.39
2011-10-26,23.81,23.72,24.24,23.54,6377,15230000,-0.16,-0.67,2.93,3.19
2011-10-27,23.75,23.97,24.42,23.71,3584,8600000,0.25,1.05,2.99,1.79
2011-10-28,24.10,24.40,24.48,24.04,5217,12620000,0.43,1.79,1.84,2.61
2011-10-31,24.50,24.55,24.80,24.32,4570,11230000,0.15,0.61,1.97,2.28
2011-11-01,24.33,24.48,24.73,24.06,6829,16660000,-0.07,-0.29,2.73,3.41
2011-11-02,24.10,25.64,25.70,24.00,11085,27710000,1.16,4.74,6.94,5.54
2011-11-03,26.00,25.53,26.60,25.41,12237,31940000,-0.11,-0.43,4.64,6.12
2011-11-04,25.78,26.10,26.36,25.54,8124,21150000,0.57,2.23,3.21,4.06
2011-11-07,25.95,25.67,26.25,25.46,4063,10520000,-0.43,-1.65,3.03,2.03
2011-11-08,25.72,25.21,26.09,25.21,2999,7700000,-0.46,-1.79,3.43,1.50
2011-11-09,25.34,25.99,26.18,25.25,7759,19930000,0.78,3.09,3.69,3.88
2011-11-10,25.80,25.85,26.33,25.80,10118,26380000,-0.14,-0.54,2.04,5.06
2011-11-11,26.00,25.77,26.09,25.55,4719,12200000,-0.08,-0.31,2.09,2.36
2011-11-14,25.95,26.71,26.71,25.95,8209,21650000,0.94,3.65,2.95,4.10
2011-11-15,26.61,26.71,26.76,26.44,4592,12210000,0.00,0.00,1.20,2.30
2011-11-16,26.73,26.28,27.35,26.16,12044,32280000,-0.43,-1.61,4.46,6.02
2011-11-17,26.48,26.85,27.27,26.28,10958,29370000,0.57,2.17,3.77,5.48
2011-11-18,26.80,26.50,27.65,26.25,16004,43450000,-0.35,-1.30,5.21,8.00
2011-11-21,26.70,25.96,26.74,25.46,7248,18680000,-0.54,-2.04,4.83,3.62
2011-11-22,25.90,25.97,26.24,25.50,4536,11750000,0.01,0.04,2.85,2.27
2011-11-23,26.15,26.19,26.50,25.86,5456,14320000,0.22,0.85,2.46,2.73
2011-11-24,25.99,26.57,26.66,25.72,6189,16310000,0.38,1.45,3.59,3.09
2011-11-25,26.42,26.68,27.17,26.42,7111,19090000,0.11,0.41,2.82,3.56
2011-11-28,26.85,26.58,26.98,26.38,3202,8500000,-0.10,-0.37,2.25,1.60
2011-11-29,26.79,26.49,26.90,26.29,4276,11310000,-0.09,-0.34,2.30,2.14
2011-11-30,26.33,24.60,26.53,24.38,5893,14840000,-1.89,-7.13,8.12,2.95
2011-12-01,25.28,24.78,26.68,24.76,10604,26890000,0.18,0.73,7.80,5.30
2011-12-02,24.70,24.16,25.10,23.98,5072,12350000,-0.62,-2.50,4.52,2.54
2011-12-05,24.15,22.82,24.43,22.50,6075,14230000,-1.34,-5.55,7.99,3.04
2011-12-06,22.82,23.05,23.20,22.53,3640,8360000,0.23,1.01,2.94,1.82
2011-12-07,23.16,23.02,23.39,22.78,2185,5040000,-0.03,-0.13,2.65,1.09
2011-12-08,23.20,23.22,23.77,22.68,4232,9840000,0.20,0.87,4.74,2.12
2011-12-09,23.00,23.23,23.39,22.95,1919,4450000,0.01,0.04,1.89,0.96
2011-12-12,23.61,23.40,23.89,23.22,3053,7190000,0.17,0.73,2.88,1.53
2011-12-13,23.13,22.81,23.23,22.79,2895,6650000,-0.59,-2.52,1.88,1.45
2011-12-14,22.77,22.70,23.09,22.53,1663,3790000,-0.11,-0.48,2.46,0.83
2011-12-15,22.59,22.57,22.94,22.41,2572,5830000,-0.13,-0.57,2.33,1.29
2011-12-16,22.41,23.30,23.40,22.41,2363,5420000,0.73,3.23,4.39,1.18
2011-12-19,23.30,23.54,23.60,22.70,4112,9520000,0.24,1.03,3.86,2.06
2011-12-20,23.35,23.19,23.76,23.05,2811,6610000,-0.35,-1.49,3.02,1.41
2011-12-21,23.45,22.58,23.50,22.58,2462,5660000,-0.61,-2.63,3.97,1.23
2011-12-22,22.41,21.90,22.44,21.50,4395,9620000,-0.68,-3.01,4.16,2.20
2011-12-23,21.90,21.96,22.26,21.81,1649,3630000,0.06,0.27,2.05,0.82
2011-12-26,22.16,21.76,22.28,21.71,2018,4450000,-0.20,-0.91,2.60,1.01
2011-12-27,21.75,20.71,21.79,20.71,2963,6250000,-1.05,-4.83,4.96,1.48
2011-12-28,20.70,20.80,21.26,20.33,3006,6200000,0.09,0.43,4.49,1.50
2011-12-29,20.70,20.72,20.99,20.60,1831,3810000,-0.08,-0.38,1.88,0.92
2011-12-30,20.73,21.05,21.15,20.73,2272,4750000,0.33,1.59,2.03,1.14
2012-01-04,21.40,20.88,21.41,20.61,4106,8650000,-0.17,-0.81,3.80,2.05
2012-01-05,20.56,20.58,21.07,20.11,5146,10650000,-0.30,-1.44,4.60,2.57
2012-01-06,20.50,21.17,21.37,20.42,3435,7120000,0.59,2.87,4.62,1.72
2012-01-09,21.17,22.11,22.57,20.70,5408,11640000,0.94,4.44,8.83,2.70
2012-01-10,22.19,22.40,22.68,21.90,5737,12790000,0.29,1.31,3.53,2.87
