日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2016-11-29,13.26,14.73,14.73,13.26,286,420000,4.50,43.99,14.37,0.04
2016-11-30,16.20,16.20,16.20,16.20,94,150000,1.47,9.98,0.00,0.01
2016-12-01,17.82,17.82,17.82,17.82,64,110000,1.62,10.00,0.00,0.01
2016-12-02,19.60,19.60,19.60,19.60,155,300000,1.78,9.99,0.00,0.02
2016-12-05,21.56,21.56,21.56,21.56,302,650000,1.96,10.00,0.00,0.04
2016-12-06,23.72,23.72,23.72,23.72,154,370000,2.16,10.02,0.00,0.02
2016-12-07,26.09,26.09,26.09,26.09,206,540000,2.37,9.99,0.00,0.03
2016-12-08,28.70,28.70,28.70,28.70,397,1140000,2.61,10.00,0.00,0.05
2016-12-09,31.57,31.57,31.57,31.57,2255,7120000,2.87,10.00,0.00,0.30
2016-12-12,34.73,34.73,34.73,34.73,6595,22900000,3.16,10.01,0.00,0.88
2016-12-13,33.80,38.20,38.20,31.44,426355,1523690000,3.47,9.99,19.46,56.85
2016-12-14,36.10,34.89,37.87,34.50,314540,1143860000,-3.31,-8.66,8.82,41.94
2016-12-15,33.00,35.30,36.55,32.60,232555,813100000,0.41,1.18,11.32,31.01
2016-12-16,34.80,33.37,35.08,32.80,202719,684990000,-1.93,-5.47,6.46,27.03
2016-12-19,32.88,31.92,33.24,31.51,132027,426260000,-1.45,-4.35,5.18,17.60
2016-12-20,31.63,31.76,32.68,31.51,94915,303980000,-0.16,-0.50,3.67,12.66
2016-12-21,32.01,30.89,32.20,30.38,134458,417160000,-0.87,-2.74,5.73,17.93
2016-12-22,30.46,30.18,30.77,30.03,90043,272920000,-0.71,-2.30,2.40,12.01
2016-12-23,30.23,28.38,30.38,28.22,126593,369810000,-1.80,-5.96,7.16,16.88
2016-12-26,27.95,29.00,29.23,27.11,108225,306690000,0.62,2.18,7.47,14.43
2016-12-27,28.70,28.66,29.10,28.36,69494,199320000,-0.34,-1.17,2.55,9.27
2016-12-28,28.44,27.95,28.73,27.85,59754,168860000,-0.71,-2.48,3.07,7.97
2016-12-29,27.80,28.29,28.81,27.80,74999,213280000,0.34,1.22,3.61,10.00
2016-12-30,28.13,28.89,29.36,28.11,91307,262510000,0.60,2.12,4.42,12.17
2017-01-03,28.97,28.92,29.18,28.51,83190,239810000,0.03,0.10,2.32,11.09
2017-01-04,28.83,28.62,28.83,28.50,68074,195080000,-0.30,-1.04,1.14,9.08
2017-01-05,28.64,27.45,28.64,27.40,92335,258370000,-1.17,-4.09,4.33,12.31
2017-01-06,27.22,26.05,27.39,26.00,86205,228840000,-1.40,-5.10,5.06,11.49
2017-01-09,26.04,25.86,26.18,25.46,48798,126080000,-0.19,-0.73,2.76,6.51
2017-01-10,25.81,25.80,26.35,25.69,45039,117340000,-0.06,-0.23,2.55,6.01
2017-01-11,25.62,24.92,25.89,24.90,51991,131710000,-0.88,-3.41,3.84,6.93
2017-01-12,24.99,24.70,25.29,24.52,45326,112950000,-0.22,-0.88,3.09,6.04
2017-01-13,24.69,23.40,24.79,23.08,65686,156980000,-1.30,-5.26,6.92,8.76
2017-01-16,23.19,22.41,23.33,21.51,66301,149980000,-0.99,-4.23,7.78,8.84
2017-01-17,22.39,23.33,23.56,21.56,78606,179250000,0.92,4.11,8.92,10.48
2017-01-18,23.10,22.48,23.10,22.47,45394,103430000,-0.85,-3.64,2.70,6.05
2017-01-19,22.27,22.59,23.05,21.82,49030,110600000,0.11,0.49,5.47,6.54
2017-01-20,22.50,23.22,23.48,22.36,58498,135410000,0.63,2.79,4.96,7.80
2017-01-23,23.17,23.41,23.97,23.05,60556,142810000,0.19,0.82,3.96,8.07
2017-01-24,23.24,22.77,23.54,22.61,38642,88870000,-0.64,-2.73,3.97,5.15
2017-01-25,22.70,23.07,23.18,22.63,29939,68770000,0.30,1.32,2.42,3.99
2017-01-26,23.20,23.09,23.30,22.95,24709,57090000,0.02,0.09,1.52,3.29
2017-02-03,23.10,22.96,23.19,22.70,22805,52370000,-0.13,-0.56,2.12,3.04
2017-02-06,23.15,24.12,24.29,23.08,79107,188550000,1.16,5.05,5.27,10.55
2017-02-07,24.00,23.95,24.10,23.64,49442,117834700,-0.17,-0.70,1.907,6.59
2017-02-08,24.02,24.66,24.85,23.81,81088,198507500,0.71,2.96,4.342,10.81
2017-02-09,24.68,24.73,25.45,24.68,85046,212806400,0.07,0.28,3.122,11.34
2017-02-10,24.70,24.25,24.70,24.24,50830,123971500,-0.48,-1.94,1.86,6.78
2017-02-13,24.20,25.07,25.21,24.03,70625,175304500,0.82,3.38,4.866,9.42
2017-02-14,25.07,25.76,25.97,24.77,110388,281606300,0.69,2.75,4.787,14.72
2017-02-15,25.63,25.51,26.17,25.42,105096,271900800,-0.25,-0.97,2.911,14.01
2017-02-16,25.26,25.40,25.53,25.05,60388,152325000,-0.11,-0.43,1.882,8.05
2017-02-17,25.35,24.87,25.97,24.85,71747,182140200,-0.53,-2.09,4.409,9.57
2017-02-20,24.50,24.42,24.80,23.95,56209,136383300,-0.45,-1.81,3.418,7.49
2017-02-21,24.47,24.69,24.89,24.35,40999,101049800,0.27,1.11,2.21,5.47
2017-02-22,24.75,24.56,24.95,24.40,42901,105473700,-0.13,-0.53,2.23,5.72
2017-02-23,24.60,25.36,25.46,24.50,83328,208523200,0.80,3.26,3.91,11.11
2017-02-24,25.44,26.87,27.36,25.30,170025,451448200,1.51,5.95,8.12,22.67
2017-02-27,26.54,26.95,28.00,26.23,143316,388676400,0.08,0.30,6.59,19.11
2017-02-28,26.50,27.05,27.07,26.30,83489,223006900,0.10,0.37,2.86,11.13
2017-03-01,26.83,26.70,27.78,26.60,87856,238666900,-0.35,-1.29,4.36,11.71
2017-03-02,26.75,26.89,27.11,26.40,76289,204359800,0.19,0.71,2.66,10.17
2017-03-03,26.69,26.33,26.69,26.29,58073,153477200,-0.56,-2.08,1.49,7.74
2017-03-06,26.40,27.12,27.23,26.40,69294,185637500,0.79,3.00,3.15,9.24
2017-03-07,27.01,28.24,28.27,27.01,150257,417467300,1.12,4.13,4.65,20.03
2017-03-08,28.24,27.94,28.24,27.62,89971,250867900,-0.30,-1.06,2.19,12.00
2017-03-09,27.87,27.30,27.87,27.21,66686,182730700,-0.64,-2.29,2.36,8.89
2017-03-10,27.33,27.40,27.83,27.11,55102,151518000,0.10,0.37,2.64,7.35
2017-03-13,27.11,27.97,28.20,26.49,81315,222673700,0.57,2.08,6.24,10.84
2017-03-14,27.89,27.55,28.11,27.54,70652,196307100,-0.42,-1.50,2.04,9.42
2017-03-15,27.49,27.23,27.49,27.01,50907,138447400,-0.32,-1.16,1.74,6.79
2017-03-16,27.26,28.14,28.30,27.26,111278,311871647,0.91,3.34,3.82,14.84
