日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2012-06-13,11.80,12.04,12.08,11.61,107316,126740000,-0.46,-3.68,3.76,33.54
2012-06-14,11.82,12.14,12.23,11.80,75095,90050000,0.10,0.83,3.57,23.47
2012-06-15,12.12,11.90,12.13,11.80,36151,43200000,-0.24,-1.98,2.72,11.30
2012-06-18,11.90,11.89,11.96,11.84,24417,29060000,-0.01,-0.08,1.01,7.63
2012-06-19,11.85,11.65,11.86,11.62,32022,37510000,-0.24,-2.02,2.02,10.01
2012-06-20,11.67,11.99,12.19,11.65,50341,60140000,0.34,2.92,4.64,15.73
2012-06-21,11.92,11.86,11.97,11.68,25760,30430000,-0.13,-1.08,2.42,8.05
2012-06-25,11.75,11.58,11.84,11.56,23274,27180000,-0.28,-2.36,2.36,7.27
2012-06-26,11.49,11.40,11.52,11.12,23483,26560000,-0.18,-1.55,3.45,7.34
2012-06-27,11.40,11.63,11.98,11.32,39600,46560000,0.23,2.02,5.79,12.38
2012-06-28,11.60,11.30,11.74,11.28,20464,23500000,-0.33,-2.84,3.96,6.40
2012-06-29,11.30,11.50,11.54,11.17,16309,18590000,0.20,1.77,3.27,5.10
2012-07-02,11.56,11.55,11.69,11.45,27194,31380000,0.05,0.43,2.09,8.50
2012-07-03,11.51,12.71,12.71,11.48,122171,150760000,1.16,10.04,10.65,38.18
2012-07-04,13.14,13.07,13.52,12.80,187875,246760000,0.36,2.83,5.66,58.71
2012-07-05,12.80,12.67,12.88,12.36,104500,131560000,-0.40,-3.06,3.98,32.66
2012-07-06,12.64,12.29,12.65,11.80,102982,125560000,-0.38,-3.00,6.71,32.18
2012-07-09,12.07,11.90,12.36,11.76,56878,68840000,-0.39,-3.17,4.88,17.77
2012-07-10,12.00,12.03,12.18,11.76,47753,57290000,0.13,1.09,3.53,14.92
2012-07-11,11.87,10.83,11.98,10.83,97431,106930000,-1.20,-9.98,9.56,30.45
2012-07-12,10.60,10.69,10.79,10.22,57673,60760000,-0.14,-1.29,5.26,18.02
2012-07-13,10.49,10.12,10.58,10.11,44029,45600000,-0.57,-5.33,4.40,13.76
2012-07-16,10.15,9.64,10.23,9.60,27989,27820000,-0.48,-4.74,6.23,8.75
2012-07-17,9.64,9.75,9.78,9.58,15916,15410000,0.11,1.14,2.07,4.97
2012-07-18,9.72,9.68,9.72,9.37,20115,19170000,-0.07,-0.72,3.59,6.29
2012-07-19,9.69,9.73,9.95,9.64,28210,27710000,0.05,0.52,3.20,8.82
2012-07-20,9.69,9.60,9.86,9.54,17010,16510000,-0.13,-1.34,3.29,5.32
2012-07-23,9.55,9.40,9.55,9.30,17708,16640000,-0.20,-2.08,2.60,5.53
2012-07-24,9.29,9.55,9.58,9.28,13230,12530000,0.15,1.60,3.19,4.13
2012-07-25,9.47,9.72,10.07,9.46,39508,38770000,0.17,1.78,6.39,12.35
2012-07-26,9.64,9.46,9.76,9.46,22758,21860000,-0.26,-2.67,3.09,7.11
2012-07-27,9.54,9.49,9.56,9.41,11659,11060000,0.03,0.32,1.59,3.64
2012-07-30,9.51,9.10,9.57,9.08,14952,13840000,-0.39,-4.11,5.16,4.67
2012-07-31,9.11,8.81,9.15,8.80,13344,11870000,-0.29,-3.19,3.85,4.17
2012-08-01,8.84,8.96,9.01,8.80,11927,10650000,0.15,1.70,2.38,3.73
2012-08-02,8.96,8.76,9.02,8.72,12057,10680000,-0.20,-2.23,3.35,3.77
2012-08-03,8.80,9.11,9.18,8.74,21480,19290000,0.35,4.00,5.02,6.71
2012-08-06,9.01,9.30,9.35,8.96,20888,19090000,0.19,2.09,4.28,6.53
2012-08-07,9.25,9.31,9.41,9.24,15371,14300000,0.01,0.11,1.83,4.80
2012-08-08,9.33,9.17,9.33,9.06,12917,11870000,-0.14,-1.50,2.90,4.04
2012-08-09,9.13,9.40,9.44,9.08,19878,18480000,0.23,2.51,3.93,6.21
2012-08-10,9.35,9.30,9.44,9.24,15622,14580000,-0.10,-1.06,2.13,4.88
2012-08-13,9.21,9.06,9.36,9.05,12673,11660000,-0.24,-2.58,3.33,3.96
2012-08-14,9.10,9.14,9.17,8.88,13173,11880000,0.08,0.88,3.20,4.12
2012-08-15,9.12,8.90,9.13,8.90,9545,8580000,-0.24,-2.63,2.52,2.98
