日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2016-10-13,22.19,22.19,22.19,22.19,304,670000,6.78,44.00,0.00,0.05
2016-10-14,24.41,24.41,24.41,24.41,159,390000,2.22,10.00,0.00,0.03
2016-10-17,26.85,26.85,26.85,26.85,165,440000,2.44,10.00,0.00,0.03
2016-10-18,29.54,29.54,29.54,29.54,223,660000,2.69,10.02,0.00,0.04
2016-10-19,32.49,32.49,32.49,32.49,579,1880000,2.95,9.99,0.00,0.10
2016-10-20,35.74,35.74,35.74,35.74,3014,10770000,3.25,10.00,0.00,0.50
2016-10-21,39.30,39.31,39.31,36.61,322712,1227100000,3.57,9.99,7.55,53.79
2016-10-24,38.20,41.23,43.12,37.60,283548,1121680000,1.92,4.88,14.04,47.26
2016-10-25,40.31,40.70,43.00,40.02,247199,1025870000,-0.53,-1.29,7.23,41.20
2016-10-26,40.00,41.30,42.47,39.81,180918,746500000,0.60,1.47,6.54,30.15
2016-10-27,41.19,44.47,45.18,40.78,245357,1062880000,3.17,7.68,10.65,40.89
2016-10-28,43.87,44.70,46.70,43.08,250322,1120720000,0.23,0.52,8.14,41.72
2016-10-31,44.20,41.75,44.20,41.36,149359,634900000,-2.95,-6.60,6.35,24.89
2016-11-01,41.75,45.93,45.93,41.75,204881,922850000,4.18,10.01,10.01,34.15
2016-11-02,47.20,50.52,50.52,45.50,156163,754630000,4.59,9.99,10.93,26.03
2016-11-03,54.90,51.98,55.57,51.50,232423,1255030000,1.46,2.89,8.06,38.74
2016-11-04,55.24,53.96,57.18,53.00,340102,1893580000,1.98,3.81,8.04,56.68
2016-11-07,54.30,52.68,55.95,51.00,244432,1292600000,-1.28,-2.37,9.17,40.74
2016-11-08,52.05,52.69,53.76,50.88,192305,1010160000,0.01,0.02,5.47,32.05
2016-11-09,52.08,54.98,55.90,51.00,274463,1465480000,2.29,4.35,9.30,45.74
2016-11-10,54.61,58.97,60.48,53.78,302600,1743990000,3.99,7.26,12.19,50.43
2016-11-11,58.00,55.87,60.25,55.50,271364,1566380000,-3.10,-5.26,8.05,45.23
2016-11-14,54.18,52.50,54.81,51.68,154922,824290000,-3.37,-6.03,5.60,25.82
2016-11-15,52.52,52.82,53.60,52.11,88385,466090000,0.32,0.61,2.84,14.73
2016-11-16,52.70,50.18,52.76,50.00,118487,602220000,-2.64,-5.00,5.23,19.75
2016-11-17,50.04,50.36,51.18,49.36,74154,375030000,0.18,0.36,3.63,12.36
2016-11-18,50.28,51.16,52.69,50.00,94477,486220000,0.80,1.59,5.34,15.75
2016-11-21,50.80,51.59,51.98,49.51,99484,504890000,0.43,0.84,4.83,16.58
2016-11-22,51.49,51.70,52.48,51.12,89904,465420000,0.11,0.21,2.64,14.98
2016-11-23,51.50,50.26,52.50,50.01,85295,438200000,-1.44,-2.79,4.82,14.22
2016-11-24,49.82,47.94,50.24,47.46,96035,468460000,-2.32,-4.62,5.53,16.01
2016-11-25,47.50,48.45,48.68,46.33,70572,336790000,0.51,1.06,4.90,11.76
2016-11-28,48.40,47.00,48.43,46.80,51014,242970000,-1.45,-2.99,3.36,8.50
2016-11-29,47.00,45.65,47.79,45.55,56319,261790000,-1.35,-2.87,4.77,9.39
2016-11-30,45.50,45.38,45.90,45.02,42685,193560000,-0.27,-0.59,1.93,7.11
2016-12-01,45.72,48.22,48.48,45.36,90641,424280000,2.84,6.26,6.88,15.11
2016-12-02,47.63,47.35,48.92,47.06,92327,443210000,-0.87,-1.80,3.86,15.39
2016-12-05,46.07,46.19,47.00,45.11,48101,222290000,-1.16,-2.45,3.99,8.02
2016-12-06,46.48,47.40,47.96,46.48,60225,285240000,1.21,2.62,3.20,10.04
2016-12-07,47.40,47.80,48.10,46.46,56918,269150000,0.40,0.84,3.46,9.49
2016-12-08,47.63,46.07,47.83,46.00,55990,262030000,-1.73,-3.62,3.83,9.33
2016-12-09,45.90,45.83,46.58,45.51,36760,168480000,-0.24,-0.52,2.32,6.13
2016-12-12,45.80,41.29,46.18,41.25,68537,296350000,-4.54,-9.91,10.76,11.42
2016-12-13,40.50,41.57,41.98,40.18,51487,211490000,0.28,0.68,4.36,8.58
2016-12-14,41.28,40.27,41.70,39.85,50612,205460000,-1.30,-3.13,4.45,8.44
2016-12-15,40.00,40.77,41.45,39.81,43523,177500000,0.50,1.24,4.07,7.25
2016-12-16,40.79,41.96,42.59,40.45,61325,255150000,1.19,2.92,5.25,10.22
2016-12-19,41.80,41.08,41.89,40.70,38203,157090000,-0.88,-2.10,2.84,6.37
2016-12-20,40.70,41.24,41.75,40.66,35120,144840000,0.16,0.39,2.65,5.85
2016-12-21,41.17,41.69,41.88,40.85,41659,172270000,0.45,1.09,2.50,6.94
2016-12-22,41.72,42.61,43.40,41.30,74515,316030000,0.92,2.21,5.04,12.42
2016-12-23,42.20,40.63,42.50,40.50,51413,212940000,-1.98,-4.65,4.69,8.57
2016-12-26,39.91,40.99,41.20,38.20,45472,180930000,0.36,0.89,7.38,7.58
2016-12-27,40.88,40.22,41.30,40.17,29977,121890000,-0.77,-1.88,2.76,5.00
2016-12-28,40.25,39.79,40.60,39.66,22118,88860000,-0.43,-1.07,2.34,3.69
2016-12-29,39.80,39.31,40.20,39.25,25600,101780000,-0.48,-1.21,2.39,4.27
2016-12-30,39.23,38.39,39.65,38.10,34999,135680000,-0.92,-2.34,3.94,5.83
2017-01-03,38.49,38.99,39.12,38.44,29596,114870000,0.60,1.56,1.77,4.93
2017-01-04,39.13,39.14,39.45,38.54,34606,135060000,0.15,0.38,2.33,5.77
2017-01-05,39.80,39.38,40.97,39.30,49721,199210000,0.24,0.61,4.27,8.29
2017-01-06,39.01,37.17,39.31,36.80,52461,199500000,-2.21,-5.61,6.37,8.74
2017-01-09,36.81,36.97,37.38,36.60,24656,91140000,-0.20,-0.54,2.10,4.11
2017-01-10,37.00,36.97,37.58,36.81,25234,93930000,0.00,0.00,2.08,4.21
2017-01-11,37.00,36.56,37.29,36.50,21861,80520000,-0.41,-1.11,2.14,3.64
2017-01-12,36.76,37.04,37.75,36.56,36946,137070000,0.48,1.31,3.25,6.16
2017-01-13,36.94,34.37,36.94,33.85,47112,166390000,-2.67,-7.21,8.34,7.85
2017-01-16,33.38,31.55,33.90,30.93,47181,152520000,-2.82,-8.20,8.64,7.86
2017-01-17,31.20,32.90,33.46,30.85,49407,158600000,1.35,4.28,8.27,8.23
2017-01-18,32.50,31.74,32.50,31.60,28620,91870000,-1.16,-3.53,2.74,4.77
2017-01-19,31.50,32.14,32.95,30.98,37951,121940000,0.40,1.26,6.21,6.33
2017-01-20,31.99,32.88,33.13,31.80,34719,113840000,0.74,2.30,4.14,5.79
2017-01-23,32.88,32.98,33.49,32.77,26246,87090000,0.10,0.30,2.19,4.37
2017-01-24,32.98,32.20,33.29,32.05,20663,67050000,-0.78,-2.37,3.76,3.44
2017-01-25,32.01,32.85,32.88,32.01,21655,70690000,0.65,2.02,2.70,3.61
2017-01-26,32.99,33.19,33.33,32.75,16937,55980000,0.34,1.04,1.77,2.82
2017-02-03,33.37,32.86,33.37,32.65,12705,41790000,-0.33,-0.99,2.17,2.12
2017-02-06,32.98,34.10,34.17,32.98,40630,136640000,1.24,3.77,3.62,6.77
2017-02-07,33.99,33.68,33.99,33.30,27042,90966200,-0.42,-1.23,2.023,4.51
2017-02-08,33.68,34.09,34.24,33.31,32343,109543700,0.41,1.22,2.761,5.39
2017-02-09,34.01,34.23,34.85,33.91,35306,121458600,0.14,0.41,2.757,5.88
2017-02-10,34.05,33.74,34.40,33.70,25565,86754500,-0.49,-1.43,2.045,4.26
2017-02-13,33.43,34.92,35.15,33.40,47176,162957300,1.18,3.50,5.187,7.86
2017-02-14,35.00,34.60,35.00,34.42,24834,85963800,-0.32,-0.92,1.661,4.14
2017-02-15,34.61,34.39,35.30,34.36,39308,137056600,-0.21,-0.61,2.717,6.55
2017-02-16,34.18,34.06,34.38,33.68,30147,102463400,-0.33,-0.96,2.035,5.02
2017-02-17,34.07,34.24,35.20,34.02,39513,136775500,0.18,0.53,3.464,6.59
2017-02-20,33.94,33.42,34.00,32.77,40958,136316200,-0.82,-2.39,3.592,6.83
2017-02-21,33.60,34.92,35.25,33.60,58087,200747300,1.50,4.49,4.94,9.68
2017-02-22,34.90,34.65,35.08,34.20,38239,132189200,-0.27,-0.77,2.52,6.37
2017-02-23,34.50,34.85,35.20,34.10,44533,154584100,0.20,0.58,3.17,7.42
2017-02-24,34.80,35.87,36.50,34.58,72457,258583400,1.02,2.93,5.51,12.08
2017-02-27,35.88,35.64,36.30,35.23,49188,176007900,-0.23,-0.64,2.98,8.20
2017-02-28,35.50,35.73,35.80,35.03,32324,114488200,0.09,0.25,2.16,5.39
2017-03-01,35.70,35.60,36.45,35.46,37870,136103200,-0.13,-0.36,2.77,6.31
2017-03-02,35.62,35.72,35.86,35.05,36718,130169500,0.12,0.34,2.27,6.12
2017-03-03,35.60,35.99,36.19,35.23,36430,130180300,0.27,0.76,2.69,6.07
2017-03-06,35.83,36.96,36.98,35.83,54410,199396500,0.97,2.70,3.19,9.07
2017-03-07,37.05,37.29,37.34,36.34,52628,193571900,0.33,0.89,2.71,8.77
2017-03-08,37.15,38.13,38.40,37.00,70506,267187800,0.84,2.25,3.75,11.75
2017-03-09,37.86,37.58,38.39,37.20,50015,188403200,-0.55,-1.44,3.12,8.34
2017-03-10,37.80,37.26,37.80,36.81,44104,163969700,-0.32,-0.85,2.63,7.35
2017-03-13,37.06,37.43,37.57,36.50,39779,147702600,0.17,0.46,2.87,6.63
2017-03-14,37.45,37.28,38.10,37.24,39977,150395000,-0.15,-0.40,2.30,6.66
2017-03-15,37.09,36.98,37.19,36.63,34065,125744700,-0.30,-0.80,1.50,5.68
2017-03-16,37.05,37.81,38.05,37.05,57213,215561236,0.83,2.24,2.70,9.54
2017-03-17,37.83,36.65,38.20,36.48,62730,234646272,-1.16,-3.07,4.55,10.46
2017-03-20,36.60,37.02,37.05,36.19,33876,124109588,0.37,1.01,2.35,5.65
2017-03-21,37.01,37.35,37.37,36.81,35290,131179025,0.33,0.89,1.51,5.88
2017-03-22,37.05,38.28,38.45,37.05,78505,297009843,0.93,2.49,3.75,13.08
2017-03-23,38.36,39.09,39.49,37.00,105520,405228091,0.81,2.12,6.50,17.59
2017-03-24,38.60,38.51,39.19,38.41,60610,234785831,-0.58,-1.48,2.00,10.10
2017-03-27,38.47,37.99,38.77,37.80,33338,127128238,-0.52,-1.35,2.52,5.56
2017-03-28,37.99,37.51,38.27,37.50,29046,109866776,-0.48,-1.26,2.03,4.84
2017-03-29,37.53,35.71,37.77,35.70,47250,172164573,-1.80,-4.80,5.52,7.88
2017-03-30,35.49,33.74,35.49,33.68,44423,152609085,-1.97,-5.52,5.07,7.40
2017-03-31,33.70,33.94,34.42,33.41,24781,84272338,0.20,0.59,2.99,4.13
2017-04-05,33.80,34.55,34.57,33.48,24312,83099825,0.61,1.80,3.21,4.05
2017-04-06,34.52,34.21,34.80,34.18,23087,79594978,-0.34,-0.98,1.79,3.85
2017-04-07,34.35,33.64,34.35,33.57,23312,78954845,-0.57,-1.67,2.28,3.88
2017-04-10,33.35,32.03,33.50,32.01,34770,112837987,-1.61,-4.79,4.43,5.79
2017-04-11,32.10,32.65,32.67,31.91,22434,72373405,0.62,1.94,2.37,3.74
