日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2015-05-14,16.82,20.19,20.19,16.82,57,110000,6.17,44.01,24.04,0.03
2015-05-15,22.21,22.21,22.21,22.21,31,70000,2.02,10.01,0.00,0.02
2015-05-18,24.43,24.43,24.43,24.43,5,10000,2.22,10.00,0.00,0.00
2015-05-19,26.87,26.87,26.87,26.87,8,20000,2.44,9.99,0.00,0.00
2015-05-20,29.56,29.56,29.56,29.56,5,10000,2.69,10.01,0.00,0.00
2015-05-21,32.52,32.52,32.52,32.52,5,20000,2.96,10.01,0.00,0.00
2015-05-22,35.77,35.77,35.77,35.77,6,20000,3.25,9.99,0.00,0.00
2015-05-25,39.35,39.35,39.35,39.35,15,60000,3.58,10.01,0.00,0.01
2015-05-26,43.29,43.29,43.29,43.29,25,110000,3.94,10.01,0.00,0.01
2015-05-27,47.62,47.62,47.62,47.62,4,20000,4.33,10.00,0.00,0.00
2015-05-28,52.38,52.38,52.38,52.38,54,280000,4.76,10.00,0.00,0.03
2015-05-29,57.62,57.62,57.62,57.62,93,540000,5.24,10.00,0.00,0.05
2015-06-01,63.38,63.38,63.38,63.38,23,150000,5.76,10.00,0.00,0.01
2015-06-02,69.72,69.72,69.72,69.72,74,520000,6.34,10.00,0.00,0.04
2015-06-03,76.69,76.69,76.69,76.69,92,710000,6.97,10.00,0.00,0.05
2015-06-04,84.36,84.36,84.36,84.36,170,1430000,7.67,10.00,0.00,0.10
2015-06-05,92.80,92.80,92.80,92.80,141,1310000,8.44,10.00,0.00,0.08
2015-06-08,102.08,102.08,102.08,102.08,317,3240000,9.28,10.00,0.00,0.19
2015-06-09,112.29,112.29,112.29,112.29,652,7320000,10.21,10.00,0.00,0.38
2015-06-10,123.52,123.52,123.52,123.52,440,5430000,11.23,10.00,0.00,0.26
2015-06-11,135.87,135.87,135.87,135.87,215,2920000,12.35,10.00,0.00,0.13
2015-06-12,149.46,149.46,149.46,149.46,207,3090000,13.59,10.00,0.00,0.12
2015-06-15,164.41,164.41,164.41,164.41,998,16400000,14.95,10.00,0.00,0.59
2015-06-16,180.85,180.85,180.85,180.85,5662,102390000,16.44,10.00,0.00,3.33
2015-06-17,198.94,198.94,198.94,198.94,7121,141670000,18.09,10.00,0.00,4.19
2015-06-18,218.83,218.83,218.83,218.83,5307,116130000,19.89,10.00,0.00,3.12
2015-06-19,196.95,240.71,240.71,196.95,127250,2775080000,21.88,10.00,20.00,74.85
2015-06-23,229.00,264.78,264.78,229.00,51188,1276220000,24.07,10.00,14.86,30.11
2015-06-24,262.00,248.50,268.88,240.15,33776,857570000,-16.28,-6.15,10.85,19.87
2015-06-25,236.78,223.65,261.00,223.65,24515,596940000,-24.85,-10.00,15.03,14.42
2015-06-26,212.00,201.29,219.00,201.29,21422,443270000,-22.36,-10.00,7.92,12.60
2015-06-29,187.00,181.16,193.00,181.16,26671,486400000,-20.13,-10.00,5.88,15.69
2015-06-30,168.00,189.98,192.60,163.04,29135,512530000,8.82,4.87,16.32,17.14
2015-07-01,181.00,186.00,204.80,175.00,30255,576720000,-3.98,-2.10,15.69,17.80
2015-07-02,177.00,167.40,184.00,167.40,18970,326490000,-18.60,-10.00,8.92,11.16
2015-07-03,153.00,151.06,179.12,150.66,27893,451010000,-16.34,-9.76,17.00,16.41
2015-07-06,166.17,135.95,166.17,135.95,13904,206270000,-15.11,-10.00,20.01,8.18
2015-07-07,123.33,122.36,126.01,122.36,1910,23430000,-13.59,-10.00,2.68,1.12
2015-07-08,110.12,110.12,110.35,110.12,46920,516680000,-12.24,-10.00,0.19,27.60
2015-07-09,108.18,121.13,121.13,108.18,9714,115740000,11.01,10.00,11.76,5.71
2015-07-10,133.24,133.24,133.24,133.24,1818,24220000,12.11,10.00,0.00,1.07
2015-07-13,146.56,146.56,146.56,141.01,5193,75900000,13.32,10.00,4.17,3.05
2015-07-14,161.22,161.22,161.22,161.22,980,15800000,14.66,10.00,0.00,0.58
2015-07-15,160.00,160.04,174.00,153.00,20144,327780000,-1.18,-0.73,13.03,11.85
2015-07-16,148.00,154.00,176.04,144.04,14085,228460000,-6.04,-3.77,20.00,8.29
2015-07-17,154.00,169.40,169.40,146.02,9636,153890000,15.40,10.00,15.18,5.67
2015-07-20,168.60,186.34,186.34,168.50,10609,191760000,16.94,10.00,10.53,6.24
2015-07-21,182.87,191.33,198.98,178.88,7008,135170000,4.99,2.68,10.79,4.12
2015-07-22,189.00,192.51,195.44,184.00,3832,72870000,1.18,0.62,5.98,2.25
2015-07-23,188.10,211.76,211.76,188.10,6265,128010000,19.25,10.00,12.29,3.69
2015-07-24,217.99,213.00,232.94,206.20,14910,334450000,1.24,0.59,12.63,8.77
2015-07-27,201.80,191.70,211.00,191.70,12046,240210000,-21.30,-10.00,9.06,7.09
2015-07-28,172.53,172.53,199.26,172.53,13549,240910000,-19.17,-10.00,13.94,7.97
2015-07-29,177.00,184.98,185.73,162.27,10756,187920000,12.45,7.22,13.60,6.33
2015-07-30,180.00,167.40,185.00,167.04,9031,162510000,-17.58,-9.50,9.71,5.31
2015-07-31,160.00,155.71,167.00,150.66,6395,101280000,-11.69,-6.98,9.76,3.76
2015-08-03,152.99,154.80,168.80,148.00,6252,98910000,-0.91,-0.58,13.36,3.68
2015-08-04,155.49,170.28,170.28,153.29,7076,114750000,15.48,10.00,10.98,4.16
2015-08-05,166.80,166.15,174.00,163.68,6611,111610000,-4.13,-2.43,6.06,3.89
2015-08-06,161.00,169.80,173.98,158.01,5691,96670000,3.65,2.20,9.61,3.35
2015-08-07,169.80,185.00,186.78,165.68,11100,199410000,15.20,8.95,12.43,6.53
2015-08-10,183.00,195.31,198.50,183.00,6233,119920000,10.31,5.57,8.38,3.67
2015-08-11,194.99,190.00,197.00,187.00,5392,103580000,-5.31,-2.72,5.12,3.17
2015-08-12,185.91,171.00,196.00,171.00,8984,161090000,-19.00,-10.00,13.16,5.28
2015-08-13,166.00,174.51,175.88,159.25,13529,222400000,3.51,2.05,9.73,7.96
2015-08-14,171.09,172.05,177.28,168.30,7675,132140000,-2.46,-1.41,5.15,4.51
2015-08-17,171.49,160.90,171.49,159.11,5350,87020000,-11.15,-6.48,7.20,3.15
2015-08-18,160.47,149.18,166.00,147.80,4724,75000000,-11.72,-7.28,11.31,2.78
2015-08-19,149.75,162.39,163.66,148.01,5413,83880000,13.21,8.86,10.49,3.18
2015-08-20,159.00,157.55,166.18,156.01,5008,80790000,-4.84,-2.98,6.26,2.95
2015-08-21,152.28,147.23,156.80,147.00,3517,53030000,-10.32,-6.55,6.22,2.07
2015-08-24,133.02,132.51,139.88,132.51,1369,18270000,-14.72,-10.00,5.01,0.81
2015-08-25,119.26,119.26,127.85,119.26,4216,50860000,-13.25,-10.00,6.48,2.48
2015-08-26,120.18,107.33,125.50,107.33,6919,79400000,-11.93,-10.00,15.24,4.07
2015-08-27,110.00,107.89,114.77,96.60,8060,83220000,0.56,0.52,16.93,4.74
2015-08-28,108.00,115.81,117.51,102.10,7600,82270000,7.92,7.34,14.28,4.47
2015-08-31,115.81,104.23,115.81,104.23,6368,67980000,-11.58,-10.00,10.00,3.75
2015-09-01,96.56,93.81,99.50,93.81,3377,31940000,-10.42,-10.00,5.46,1.99
2015-09-02,84.43,84.43,100.00,84.43,7614,67250000,-9.38,-10.00,16.60,4.48
2015-09-07,85.50,86.99,91.70,84.56,6367,55920000,2.56,3.03,8.46,3.75
2015-09-08,86.00,93.85,93.98,83.00,7088,63420000,6.86,7.89,12.62,4.17
2015-09-09,94.00,99.44,102.20,93.01,8203,80480000,5.59,5.96,9.79,4.83
2015-09-10,96.00,94.00,97.68,93.00,5838,55440000,-5.44,-5.47,4.71,3.43
2015-09-11,93.88,94.90,98.48,93.01,4889,46730000,0.90,0.96,5.82,2.88
2015-09-14,95.14,85.41,96.80,85.41,4401,39390000,-9.49,-10.00,12.00,2.59
2015-09-15,80.15,76.87,83.00,76.87,5395,42460000,-8.54,-10.00,7.18,3.17
2015-09-16,78.00,84.56,84.56,76.86,6858,55110000,7.69,10.00,10.02,4.03
2015-09-17,83.10,84.66,91.27,82.62,7752,67580000,0.10,0.12,10.23,4.56
2015-09-18,85.52,88.88,89.50,84.11,5493,47900000,4.22,4.98,6.37,3.23
2015-09-21,87.00,97.77,97.77,85.01,5462,50750000,8.89,10.00,14.36,3.21
2015-09-22,104.00,107.55,107.55,101.00,12568,134680000,9.78,10.00,6.70,7.39
2015-09-23,106.00,109.40,113.00,104.54,14597,157790000,1.85,1.72,7.87,8.59
2015-09-24,107.00,104.00,115.89,100.00,10903,119250000,-5.40,-4.94,14.52,6.41
2015-09-25,106.00,99.25,108.00,97.00,9749,99190000,-4.75,-4.57,10.58,5.73
2015-09-28,99.31,109.18,109.18,99.00,8955,93850000,9.93,10.01,10.26,5.27
2015-09-29,104.99,109.90,112.00,104.99,9906,107800000,0.72,0.66,6.42,5.83
