日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2014-12-03,20.76,24.91,24.91,20.76,139,340000,7.61,43.99,23.99,0.09
2014-12-04,27.40,27.40,27.40,27.40,20,50000,2.49,10.00,0.00,0.01
2014-12-05,30.14,30.14,30.14,30.14,23,70000,2.74,10.00,0.00,0.01
2014-12-08,33.15,33.15,33.15,33.15,72,240000,3.01,9.99,0.00,0.04
2014-12-09,36.47,36.47,36.47,36.47,137,500000,3.32,10.02,0.00,0.08
2014-12-10,40.12,40.12,40.12,40.12,440,1760000,3.65,10.01,0.00,0.27
2014-12-11,44.13,44.13,44.13,44.13,581,2560000,4.01,10.00,0.00,0.36
2014-12-12,48.54,48.54,48.54,48.54,868,4210000,4.41,9.99,0.00,0.53
2014-12-15,53.39,53.39,53.39,53.39,891,4760000,4.85,9.99,0.00,0.55
2014-12-16,58.73,58.73,58.73,58.73,3284,19280000,5.34,10.00,0.00,2.02
2014-12-17,59.90,56.37,59.90,56.15,90103,520030000,-2.36,-4.02,6.39,55.45
2014-12-18,54.50,50.86,54.68,50.73,54636,286190000,-5.51,-9.77,7.01,33.62
2014-12-19,49.99,47.60,50.79,47.20,29725,144440000,-3.26,-6.41,7.06,18.29
2014-12-22,47.00,43.80,47.00,43.63,26813,120030000,-3.80,-7.98,7.08,16.50
2014-12-23,43.81,45.40,47.98,43.75,29372,135270000,1.60,3.65,9.66,18.07
2014-12-24,46.39,48.51,49.00,45.80,30478,145900000,3.11,6.85,7.05,18.76
2014-12-25,48.57,48.50,49.10,46.55,27883,133070000,-0.01,-0.02,5.26,17.16
2014-12-26,47.97,48.48,50.48,47.40,24426,120060000,-0.02,-0.04,6.35,15.03
2014-12-29,47.75,47.63,48.36,46.01,17622,83050000,-0.85,-1.75,4.85,10.84
2014-12-30,47.30,47.30,48.30,46.10,14967,70490000,-0.33,-0.69,4.62,9.21
