日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2014-01-22,9.94,11.10,11.92,9.94,496881,558020000,2.82,34.06,23.91,62.10
2014-01-23,11.01,11.69,12.08,10.90,368832,428950000,0.59,5.32,10.63,46.10
2014-01-24,11.42,12.47,12.86,11.23,409277,497370000,0.78,6.67,13.94,51.15
2014-01-27,12.11,11.85,12.42,11.77,243180,291720000,-0.62,-4.97,5.21,30.39
2014-01-28,12.10,11.92,12.47,11.90,170433,207240000,0.07,0.59,4.81,21.30
2014-01-29,11.61,10.93,11.76,10.73,236427,262800000,-0.99,-8.31,8.64,29.55
2014-01-30,10.69,10.50,10.85,10.23,95468,100770000,-0.43,-3.93,5.67,11.93
2014-02-07,10.48,10.93,10.96,10.38,89135,96020000,0.43,4.10,5.52,11.14
2014-02-10,11.00,11.66,11.69,10.85,163044,185050000,0.73,6.68,7.69,20.38
2014-02-11,11.67,11.99,12.10,11.36,189179,222430000,0.33,2.83,6.35,23.64
2014-02-12,12.05,13.19,13.19,12.04,290398,373950000,1.20,10.01,9.59,36.30
2014-02-13,13.19,12.71,13.29,12.48,238633,305240000,-0.48,-3.64,6.14,29.83
2014-02-14,12.58,13.73,13.84,12.48,226325,300200000,1.02,8.03,10.70,28.29
2014-02-17,13.73,13.80,14.40,13.31,239890,330950000,0.07,0.51,7.94,29.98
2014-02-18,13.74,14.35,14.98,13.41,277406,395830000,0.55,3.99,11.38,34.67
2014-02-19,14.13,13.80,14.45,13.41,171860,238440000,-0.55,-3.83,7.25,21.48
2014-02-20,13.80,13.65,14.34,13.51,195678,273180000,-0.15,-1.09,6.01,24.46
2014-02-21,13.51,13.23,13.70,12.93,130147,173070000,-0.42,-3.08,5.64,16.27
2014-02-24,13.10,13.23,13.47,12.94,91639,121710000,0.00,0.00,4.01,11.45
2014-02-25,13.40,12.01,13.40,11.91,177465,225660000,-1.22,-9.22,11.26,22.18
2014-02-26,11.73,11.89,11.95,11.27,88878,103870000,-0.12,-1.00,5.66,11.11
2014-02-27,11.88,11.63,12.39,11.54,109195,131570000,-0.26,-2.19,7.15,13.65
2014-02-28,11.59,12.47,12.56,11.38,134759,162600000,0.84,7.22,10.15,16.84
2014-03-03,12.35,13.72,13.72,12.29,215304,286050000,1.25,10.02,11.47,26.91
2014-03-04,14.20,15.09,15.09,13.85,463575,680560000,1.37,9.99,9.04,57.94
2014-03-05,15.00,13.65,15.00,13.60,324867,460320000,-1.44,-9.54,9.28,40.60
2014-03-06,13.32,15.02,15.02,13.31,363919,526290000,1.37,10.04,12.53,45.48
2014-03-07,14.85,14.11,15.23,13.77,308125,447590000,-0.91,-6.06,9.72,38.51
2014-03-10,13.62,14.28,15.23,13.31,276751,396470000,0.17,1.20,13.61,34.59
2014-03-11,14.08,15.29,15.65,13.91,351750,526640000,1.01,7.07,12.18,43.96
2014-03-12,14.60,14.78,15.32,14.01,268099,395340000,-0.51,-3.34,8.57,33.51
2014-03-13,14.63,13.90,14.84,13.51,214355,301850000,-0.88,-5.95,9.00,26.79
2014-03-14,13.55,13.65,14.27,13.50,136972,189700000,-0.25,-1.80,5.54,17.12
2014-03-17,13.50,13.95,13.96,13.21,127748,173480000,0.30,2.20,5.49,15.97
2014-03-18,13.81,13.92,14.56,13.70,167228,236650000,-0.03,-0.22,6.16,20.90
2014-03-19,13.70,13.62,13.80,13.38,114229,154860000,-0.30,-2.16,3.02,14.28
2014-03-20,13.59,12.90,13.76,12.82,99694,132940000,-0.72,-5.29,6.90,12.46
2014-03-21,12.73,13.76,13.99,12.65,143173,192120000,0.86,6.67,10.39,17.89
2014-03-24,13.81,13.62,14.16,13.45,120672,166420000,-0.14,-1.02,5.16,15.08
2014-03-25,13.50,13.41,13.57,13.07,88861,118120000,-0.21,-1.54,3.67,11.11
2014-03-26,13.38,13.45,13.60,13.23,53260,71420000,0.04,0.30,2.76,6.66
2014-03-27,13.38,12.79,13.44,12.75,81951,106970000,-0.66,-4.91,5.13,10.24
2014-03-28,12.83,12.93,13.39,12.71,81717,107060000,0.14,1.09,5.32,10.21
