日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2011-09-20,16.77,17.60,18.48,16.52,290143,498310000,4.60,35.38,15.08,90.67
2011-09-21,17.00,17.91,18.88,16.68,215543,380940000,0.31,1.76,12.50,67.36
2011-09-22,17.40,17.07,17.95,17.07,137342,240160000,-0.84,-4.69,4.91,42.92
2011-09-23,16.45,16.32,16.45,15.71,89359,143970000,-0.75,-4.39,4.34,27.92
2011-09-26,16.16,16.91,17.95,16.16,109702,187800000,0.59,3.62,10.97,34.28
2011-09-27,17.58,17.34,17.75,16.90,111614,193280000,0.43,2.54,5.03,34.88
2011-09-28,17.25,16.08,17.55,16.00,98478,165080000,-1.26,-7.27,8.94,30.77
2011-09-29,15.70,14.95,15.70,14.80,66661,101010000,-1.13,-7.03,5.60,20.83
2011-09-30,15.10,14.46,15.29,14.32,36639,53790000,-0.49,-3.28,6.49,11.45
2011-10-10,14.67,14.64,14.97,14.36,36694,53750000,0.18,1.24,4.22,11.47
2011-10-11,15.10,14.69,15.34,14.50,45482,68120000,0.05,0.34,5.74,14.21
2011-10-12,14.50,15.16,15.27,13.95,51564,76250000,0.47,3.20,8.99,16.11
2011-10-13,15.15,15.53,15.57,14.93,59528,91090000,0.37,2.44,4.22,18.60
2011-10-14,15.40,15.07,15.42,14.85,37048,55960000,-0.46,-2.96,3.67,11.58
2011-10-17,15.10,16.58,16.58,14.88,97288,154950000,1.51,10.02,11.28,30.40
2011-10-18,16.50,16.76,17.38,16.34,133786,225150000,0.18,1.09,6.27,41.81
2011-10-19,16.77,16.40,16.78,15.96,81961,133840000,-0.36,-2.15,4.89,25.61
2011-10-20,16.20,15.88,16.20,15.50,53199,83850000,-0.52,-3.17,4.27,16.62
2011-10-21,15.90,16.11,16.34,15.70,72414,116580000,0.23,1.45,4.03,22.63
2011-10-24,15.55,15.70,15.97,14.50,77069,115360000,-0.41,-2.55,9.12,24.08
2011-10-25,15.30,16.63,17.19,15.20,100390,164810000,0.93,5.92,12.68,31.37
2011-10-26,16.37,17.19,17.50,16.21,112750,190640000,0.56,3.37,7.76,35.23
2011-10-27,17.28,17.33,17.69,16.83,94333,162370000,0.14,0.81,5.00,29.48
2011-10-28,17.51,17.81,17.82,17.03,97279,169600000,0.48,2.77,4.56,30.40
2011-10-31,17.83,17.90,18.49,17.40,93871,168360000,0.09,0.51,6.12,29.33
2011-11-01,17.50,17.35,17.70,17.02,68830,119540000,-0.55,-3.07,3.80,21.51
2011-11-02,17.20,19.09,19.09,17.09,126932,230940000,1.74,10.03,11.53,39.67
2011-11-03,19.57,18.70,20.29,18.66,175318,342570000,-0.39,-2.04,8.54,54.79
2011-11-04,18.76,18.83,19.48,18.40,77413,146830000,0.13,0.70,5.78,24.19
2011-11-07,18.48,18.49,19.00,18.00,41380,76920000,-0.34,-1.81,5.31,12.93
