2017-05-26,0.00,0.00,0.10
2016-05-30,0.00,0.00,0.10
2015-06-18,0.00,0.00,0.20
2014-02-27,0.00,0.00,0.00
2013-06-21,0.00,0.00,0.21
2012-04-20,0.50,0.10,0.13
2011-05-31,0.00,0.00,0.05
2010-04-19,0.10,0.10,0.05
2009-07-13,0.00,0.00,0.08
2008-04-18,0.15,0.00,0.02
2007-07-30,0.08,0.00,0.01
2006-08-02,0.15,0.00,0.02
2005-07-20,0.10,0.10,0.05
2004-05-27,0.20,0.40,0.05
2002-10-31,0.20,0.40,0.05
2002-06-11,0.00,0.00,0.15
2001-08-20,0.00,0.00,0.10
1999-06-15,0.00,0.00,0.20
1997-09-05,0.30,0.30,0.00
