2017-04-25,0.00,0.00,0.00
2016-04-22,0.00,0.00,0.00
2015-06-02,0.00,0.00,0.04
2014-03-08,0.00,0.00,0.00
2013-04-13,0.00,0.00,0.00
2012-01-19,0.00,0.00,0.00
2011-04-28,0.00,0.00,0.00
2010-04-16,0.00,0.00,0.00
2009-04-30,0.00,0.00,0.00
2008-04-30,0.00,0.00,0.00
2007-04-28,0.00,0.00,0.00
2007-03-12,0.00,0.00,0.00
2006-04-29,0.00,0.00,0.00
2005-05-21,0.00,0.00,0.00
2002-07-12,0.00,0.00,0.05
2001-07-17,0.00,0.00,0.10
2000-06-09,0.10,0.40,0.10
1999-07-12,0.00,0.00,0.10
1998-06-12,0.00,0.20,0.10
