2017-04-25,0.00,0.00,0.00
2016-06-20,0.00,0.30,0.25
2015-06-19,0.00,0.00,0.15
2014-06-20,0.00,0.00,0.10
2013-06-19,0.00,0.00,0.18
2012-07-04,0.00,0.20,0.05
2011-07-11,0.20,0.30,0.03
2010-07-02,0.00,0.00,0.20
2009-06-24,0.00,0.00,0.10
2008-06-23,0.00,0.00,0.10
2007-07-09,0.00,0.00,0.08
2006-07-07,0.00,0.00,0.10
2005-07-11,0.00,0.30,0.00
2004-06-24,0.00,0.00,0.10
2003-07-01,0.00,0.00,0.10
2002-07-12,0.00,0.00,0.10
2001-06-29,0.00,0.00,0.20
2000-04-26,0.00,0.00,0.15
1998-05-11,0.50,0.00,0.00
1996-10-14,0.00,0.20,0.00
