2017-03-31,0.00,0.00,0.00
2016-07-26,0.00,0.00,0.06
2015-07-10,0.00,0.00,0.04
2014-03-22,0.00,0.00,0.00
2013-03-30,0.00,0.00,0.00
2012-03-30,0.00,0.00,0.00
2011-03-26,0.00,0.00,0.00
2010-03-30,0.00,0.00,0.00
2009-03-28,0.00,0.00,0.00
2008-03-31,0.00,0.00,0.00
2007-03-31,0.00,0.00,0.00
2006-04-11,0.00,0.00,0.00
2005-06-17,0.00,0.00,0.00
2003-07-31,0.00,0.00,0.06
2001-07-27,0.00,0.00,0.12
2000-07-14,0.00,0.00,0.10
1999-07-19,0.00,0.00,0.10
1995-06-19,0.00,0.00,0.06
1994-05-09,0.20,0.00,0.00
