2017-03-31,0.00,0.00,0.00
2016-07-15,0.00,0.00,0.03
2015-06-23,0.00,0.00,0.09
2014-07-02,0.00,0.00,0.07
2013-06-25,0.00,0.00,0.32
2012-06-25,0.00,0.00,0.16
2011-03-08,0.00,0.00,0.00
2010-04-28,0.00,0.00,0.40
2009-06-26,0.00,0.00,1.67
2008-07-14,0.00,0.00,1.20
2007-07-12,0.00,0.00,0.88
2006-05-29,0.00,0.00,0.50
2005-06-28,0.00,0.00,0.30
2004-06-01,0.00,0.50,0.20
2003-05-19,0.00,1.00,0.00
2002-09-16,0.00,0.00,0.45
2002-06-24,0.00,0.00,0.01
2001-11-05,0.00,0.00,0.22
2001-06-20,0.00,0.00,0.27
2000-06-26,0.00,0.00,0.04
1999-05-10,0.00,0.00,0.20
1998-06-26,0.00,0.00,0.20
