2017-04-06,0.00,0.00,0.00
2016-07-08,0.00,0.00,1.36
2015-07-22,0.00,0.00,1.30
2014-07-30,0.00,0.00,1.20
2013-07-11,0.00,0.00,0.60
2012-07-05,0.00,0.00,0.30
2011-07-01,0.00,0.00,0.20
2010-06-08,0.00,0.30,0.05
2009-06-22,0.00,0.00,0.03
2008-06-05,0.00,0.00,0.21
2007-08-09,0.00,0.00,0.16
2006-05-17,0.00,0.00,0.25
2005-06-22,0.00,0.00,0.25
2004-06-09,0.30,0.00,0.15
2003-06-17,0.00,0.00,0.36
2002-06-18,0.00,0.00,0.15
2001-05-31,0.38,0.00,0.00
2000-08-24,0.00,0.00,0.42
1998-09-15,0.25,0.15,0.00
