2017-04-13,0.00,0.00,0.50
2016-04-06,0.00,0.30,0.00
2015-11-13,0.00,0.00,1.00
2015-02-07,0.00,0.00,0.00
2014-08-26,0.00,0.00,0.07
2013-04-27,0.00,0.00,0.00
2012-04-28,0.00,0.00,0.00
2011-08-01,0.00,0.30,0.58
2010-06-09,0.00,0.00,0.49
2009-07-27,0.00,0.00,0.59
2008-07-31,0.00,0.00,0.10
2007-04-26,0.00,0.00,0.00
2006-04-29,0.00,0.00,0.00
2005-07-01,0.00,0.00,0.00
2004-08-13,0.00,0.30,0.10
2003-07-17,0.00,0.50,0.12
2002-07-12,0.00,0.20,0.10
2001-06-15,0.00,0.00,0.15
2000-07-25,0.00,0.00,0.12
1998-06-22,0.00,0.00,0.12
1997-04-24,0.30,0.00,0.00
1996-08-29,0.00,0.00,0.15
1995-11-28,0.00,0.00,0.15
1994-12-12,0.00,0.00,0.23
