2017-04-27,0.00,0.00,0.00
2016-10-12,0.00,1.00,0.00
2016-04-27,0.00,0.00,0.00
2015-03-28,0.00,0.00,0.00
2014-02-26,0.00,0.00,0.00
2013-02-26,0.00,0.00,0.00
2012-02-25,0.00,0.00,0.00
2011-04-27,0.00,0.00,0.00
2010-04-24,0.00,0.00,0.00
2009-04-25,0.00,0.00,0.00
2008-03-28,0.00,0.00,0.00
2007-03-30,0.00,0.00,0.00
2006-07-14,0.00,0.00,0.08
2005-05-17,0.00,0.00,0.00
2004-07-09,0.00,0.00,0.10
2001-06-28,0.00,0.00,0.12
2000-04-19,0.00,0.00,0.10
1998-06-15,0.00,0.00,0.12
1997-07-17,0.10,0.10,0.00
1997-01-17,0.30,0.40,0.00
