2017-04-29,0.00,0.00,0.00
2016-06-30,0.00,0.00,0.02
2015-03-17,0.00,0.00,0.00
2014-07-15,0.00,0.00,0.05
2013-09-18,0.00,0.00,0.08
2013-04-18,0.00,0.00,0.00
2012-03-15,0.00,0.00,0.00
2011-03-23,0.00,0.00,0.00
2010-03-31,0.00,0.00,0.00
2009-04-09,0.00,0.00,0.00
2008-04-22,0.00,0.00,0.00
2007-04-28,0.00,0.00,0.00
2006-04-22,0.00,0.00,0.00
2005-06-24,0.00,0.00,0.00
2002-08-20,0.00,0.00,0.10
2001-08-17,0.00,0.00,0.08
2000-11-15,0.10,0.20,0.00
2000-08-11,0.00,0.00,0.10
1995-08-25,0.00,0.00,0.20
1998-08-19,0.00,0.00,0.08
1997-07-25,0.00,0.00,0.10
1996-08-26,0.06,0.34,0.00
1996-07-15,0.10,0.00,0.10
1994-04-25,0.00,0.00,0.10
