2017-03-30,0.00,0.00,0.00
2016-03-24,0.00,0.00,0.00
2015-04-22,0.00,0.00,0.00
2014-04-15,0.00,0.00,0.00
2013-04-27,0.00,0.00,0.00
2012-04-27,0.00,0.00,0.00
2011-03-29,0.00,0.00,0.00
2010-04-23,0.00,0.00,0.00
2009-04-23,0.00,0.00,0.00
2008-04-24,0.00,0.00,0.25
2007-09-20,0.00,0.00,0.20
2007-01-19,0.00,0.00,0.00
2006-05-23,0.00,0.00,0.11
2005-09-23,0.00,0.00,0.15
2005-04-21,0.00,0.00,0.22
2004-10-21,0.00,0.00,0.19
2004-05-21,0.00,0.00,0.13
2003-10-20,0.00,0.00,0.10
2003-06-13,0.00,0.00,0.18
2002-06-17,0.00,0.00,0.10
2001-11-14,0.00,0.00,0.04
2001-06-14,0.00,0.00,0.10
