2017-04-18,0.00,0.00,0.00
2016-06-07,0.30,0.70,0.04
2015-06-10,0.00,0.00,0.15
2014-05-26,0.00,0.00,0.20
2013-07-01,0.00,0.00,0.10
2012-04-10,0.00,0.00,0.00
2011-07-01,0.00,0.00,0.05
2010-06-25,0.20,0.20,0.00
2009-04-28,0.00,0.00,0.00
2008-04-22,0.00,0.00,0.00
2007-07-09,0.00,0.00,0.08
2006-06-26,0.00,0.00,0.10
2005-07-04,0.00,0.00,0.10
2004-07-05,0.00,0.00,0.10
2003-06-26,0.00,0.00,0.12
2002-06-21,0.00,0.00,0.14
2001-06-08,0.00,0.00,0.10
1999-09-16,0.30,0.40,0.00
1998-12-09,0.00,0.00,0.10
