2017-04-29,0.00,0.00,0.00
2016-06-08,0.00,0.00,0.80
2015-06-10,0.00,0.00,0.50
2014-05-23,0.00,0.00,0.50
2013-05-23,0.00,0.00,0.50
2012-06-11,0.00,0.00,0.40
2011-05-30,0.00,0.00,0.50
2010-04-30,0.00,0.00,0.55
2009-06-05,0.00,0.00,0.30
2008-06-06,0.00,0.00,0.50
2007-06-04,0.00,0.25,0.30
2006-06-02,0.00,0.00,0.25
2005-04-29,0.00,0.50,0.25
2004-04-16,0.00,0.70,0.50
2003-05-19,0.00,0.00,0.20
2002-05-15,0.00,0.00,0.20
2001-04-24,0.00,0.00,0.20
2000-09-21,0.00,1.00,0.00
2000-04-19,0.00,0.00,0.30
1999-05-11,0.00,0.30,0.25
