2017-04-27,0.00,0.00,0.00
2016-07-21,0.25,0.10,0.07
2015-08-06,0.00,0.00,0.02
2014-07-09,0.20,0.00,0.03
2013-07-26,0.10,0.05,0.03
2012-04-26,0.00,0.00,0.00
2011-08-03,0.00,0.00,0.02
2010-08-27,0.00,0.00,0.03
2009-08-06,0.05,0.00,0.03
2008-05-16,0.00,0.14,0.00
2008-03-08,0.00,0.00,0.00
2007-04-18,0.00,0.00,0.00
2006-04-29,0.00,0.00,0.00
2005-07-01,0.00,0.00,0.00
1997-08-07,0.00,0.00,0.02
1996-08-07,0.05,0.00,0.03
1995-07-21,0.25,0.00,0.10
1994-06-16,0.70,0.00,0.12
1993-04-12,0.30,0.00,0.09
