2017-04-01,0.00,0.00,0.00
2016-05-17,0.00,0.00,0.18
2015-06-17,0.00,0.00,0.18
2014-07-28,0.00,0.00,0.10
2013-06-28,0.00,0.00,0.10
2012-05-28,0.00,0.00,0.10
2011-06-14,0.00,0.00,0.10
2010-03-20,0.00,0.00,0.00
2009-06-18,0.00,0.00,0.15
2008-04-24,0.00,0.00,0.00
2007-05-10,0.00,0.60,0.10
2006-06-29,0.00,0.00,0.30
2005-09-30,0.00,0.60,0.00
2005-07-04,0.00,0.00,0.15
2004-12-09,0.00,0.00,0.30
2004-06-21,0.00,0.00,0.15
2003-07-23,0.00,0.00,0.15
2002-10-15,0.00,0.30,0.00
2002-07-08,0.00,0.00,0.25
2001-07-10,0.00,0.00,0.10
