2017-03-25,0.00,0.00,0.00
2016-06-29,0.00,0.00,0.05
2015-06-30,0.00,0.00,0.10
2014-07-03,0.00,0.00,0.09
2013-06-18,0.00,0.00,0.10
2012-05-28,0.00,0.00,0.10
2011-04-26,0.00,1.00,0.15
2010-05-06,0.00,0.50,0.15
2009-07-07,0.00,0.00,0.15
2008-06-17,0.00,0.00,0.15
2007-06-19,0.00,0.00,0.15
2006-09-26,0.00,0.50,0.00
2006-07-18,0.00,0.00,0.20
2005-05-19,0.00,0.00,0.15
2004-06-09,0.00,0.00,0.12
2003-05-16,0.00,0.00,0.15
2002-05-23,0.00,0.00,0.12
2001-05-31,0.00,0.00,0.20
2000-06-09,0.00,0.00,0.12
