2017-04-28,0.00,0.00,0.00
2016-03-12,0.00,0.00,0.00
2015-07-17,0.00,0.00,0.05
2014-07-03,0.00,0.00,0.25
2013-06-21,0.00,0.00,0.20
2012-07-12,0.00,0.00,0.08
2011-06-16,0.00,0.50,0.04
2010-06-08,0.00,0.00,0.10
2009-06-18,0.00,0.00,0.10
2008-06-19,0.00,0.00,0.05
2007-05-24,0.00,0.00,0.10
2006-06-29,0.00,0.00,0.12
2005-06-10,0.00,0.00,0.10
2004-06-21,0.00,0.00,0.05
2003-06-30,0.00,0.00,0.10
2002-06-26,0.00,0.00,0.10
2001-05-21,0.00,0.00,0.13
2000-05-17,0.20,0.60,0.00
1999-06-08,0.00,0.00,0.30
1998-06-23,0.00,0.00,0.30
1997-06-26,0.00,0.20,0.40
