2017-04-12,0.00,0.00,0.00
2016-08-30,0.00,0.00,0.01
2015-07-03,0.00,0.00,0.01
2014-07-30,0.00,0.00,0.01
2013-03-28,0.00,0.00,0.00
2012-03-31,0.00,0.00,0.00
2011-05-31,0.00,0.00,0.10
2010-07-02,0.00,0.00,0.08
2009-07-24,0.00,0.00,0.08
2008-05-20,0.30,0.10,0.03
2007-07-24,0.00,0.00,0.10
2006-06-23,0.00,0.00,0.08
2005-07-13,0.00,0.00,0.02
2004-07-06,0.20,0.10,0.05
2003-04-28,0.10,0.70,0.03
2002-06-26,0.50,0.00,0.00
2001-06-18,0.00,0.00,0.14
1999-07-02,0.40,0.00,0.00
1998-04-07,0.40,0.00,0.00
1997-08-26,0.08,0.00,0.00
1997-03-10,0.10,0.70,0.00
