2017-04-29,0.00,0.00,0.00
2016-04-28,0.00,0.00,0.00
2015-04-25,0.00,0.00,0.00
2014-08-13,0.30,0.50,0.10
2013-03-29,0.00,0.00,0.00
2012-04-11,0.00,0.00,0.03
2011-09-21,0.00,1.00,0.00
2011-06-27,0.00,0.00,0.06
2010-09-30,0.00,0.50,0.00
2010-03-12,0.00,0.00,0.00
2009-02-20,0.00,0.00,0.00
2008-03-15,0.00,0.00,0.00
2008-01-28,0.00,0.30,0.00
2007-04-12,0.00,0.00,0.00
2006-03-25,0.00,0.00,0.00
2005-03-23,0.00,0.00,0.00
2004-07-13,0.00,1.00,0.05
2003-06-30,0.00,0.00,0.10
2002-06-21,0.00,0.00,0.15
2001-06-29,0.00,0.00,0.10
