2017-03-29,0.00,0.00,0.00
2016-03-31,0.00,0.00,0.00
2015-03-25,0.00,0.00,0.00
2014-03-28,0.00,0.00,0.00
2013-11-21,0.00,0.50,0.00
2013-03-26,0.00,0.00,0.00
2012-07-13,0.00,0.00,0.03
2011-06-29,0.00,0.00,0.03
2010-03-30,0.00,0.00,0.00
2009-03-31,0.00,0.00,0.00
2008-04-08,0.00,0.00,0.00
2007-04-02,0.00,0.00,0.00
2006-04-03,0.00,0.00,0.00
2005-07-19,0.00,0.00,0.03
2004-07-20,0.00,0.00,0.03
2003-07-22,0.00,0.00,0.01
2002-07-23,0.00,0.00,0.02
2001-07-23,0.00,0.00,0.09
2000-07-13,0.00,0.00,0.11
1997-07-02,0.00,0.00,0.03
1996-10-22,0.00,0.00,0.03
1996-07-04,0.00,0.00,0.08
1995-10-23,0.00,0.00,0.03
