2017-03-22,0.00,0.00,0.00
2016-06-20,0.00,0.00,0.07
2015-08-05,0.00,0.00,0.09
2014-06-25,0.00,0.00,0.17
2013-05-31,0.00,0.00,0.11
2012-08-06,0.00,0.00,0.10
2011-06-03,0.00,0.00,0.10
2010-03-31,0.00,0.00,0.00
2009-08-04,0.00,0.00,0.05
2008-05-20,0.00,0.00,0.12
2007-04-20,0.00,0.00,0.15
2006-06-09,0.00,0.00,0.12
2005-06-17,0.00,0.00,0.10
2004-05-28,0.00,0.00,0.15
2003-07-21,0.00,0.00,0.10
2001-05-14,0.30,0.00,0.00
1999-04-28,0.30,0.30,0.00
1998-06-02,0.17,0.13,0.00
1997-05-13,0.20,0.10,0.00
1996-07-17,0.30,0.00,0.00
1995-10-26,0.30,0.00,0.30
1994-05-09,0.30,0.00,0.00
