2017-04-22,0.00,0.00,0.00
2016-04-22,0.00,0.00,0.00
2015-03-17,0.00,0.00,0.00
2014-03-08,0.00,0.00,0.00
2013-02-07,0.00,0.00,0.00
2012-02-22,0.00,0.00,0.00
2011-02-16,0.00,0.00,0.00
2010-03-10,0.00,0.00,0.00
2009-02-18,0.00,0.00,0.00
2008-02-05,0.00,0.00,0.00
2007-04-26,0.00,0.00,0.00
2006-04-27,0.00,0.00,0.00
2005-05-24,0.00,0.00,0.00
2004-06-29,0.10,0.90,0.03
2003-06-06,0.00,0.00,0.10
2002-06-13,0.00,0.00,0.06
2001-04-17,0.00,0.30,0.10
2000-05-09,0.00,0.30,0.00
1999-06-10,0.16,0.30,0.04
