2017-04-29,0.00,0.00,0.00
2016-06-06,0.00,0.00,0.16
2015-10-30,0.00,0.00,0.05
2015-04-24,0.00,0.00,0.00
2014-06-27,0.00,0.00,0.20
2013-06-24,0.00,0.00,0.15
2012-07-02,0.00,0.00,0.10
2011-07-01,0.00,0.00,0.10
2010-06-29,0.00,0.00,0.05
2009-06-24,0.00,0.00,0.05
2008-06-10,0.50,0.00,0.15
2007-05-23,0.30,0.00,0.15
2006-05-22,0.00,0.30,0.15
2005-06-02,0.00,0.00,0.15
2004-06-24,0.00,0.00,0.13
2003-07-10,0.00,0.00,0.20
2002-06-28,0.00,0.00,0.15
2001-05-16,0.00,0.00,0.20
1999-05-17,0.30,0.20,0.00
1996-08-20,0.20,0.00,0.00
1995-05-15,0.00,0.00,0.17
1994-05-16,0.00,0.00,0.05
1993-12-20,0.20,0.00,0.00
