2017-05-12,0.00,0.00,0.20
2016-05-13,0.00,0.00,0.10
2015-07-08,0.00,0.00,0.05
2014-05-09,0.00,0.00,0.30
2013-04-16,0.00,0.00,0.15
2012-03-17,0.00,0.00,0.00
2011-05-09,0.00,0.00,0.05
2010-06-25,0.00,0.00,0.05
2009-08-12,0.00,0.00,0.05
2008-06-27,0.00,0.00,0.05
2007-08-08,0.00,0.00,0.05
2006-08-18,0.00,0.00,0.09
2006-05-15,0.00,0.30,0.00
2005-07-21,0.00,0.00,0.10
2004-07-30,0.00,0.00,0.10
2003-07-25,0.00,0.00,0.10
2002-07-18,0.00,0.00,0.10
2001-06-26,0.00,0.00,0.10
2000-06-23,0.00,0.00,0.10
1999-06-01,0.00,0.30,0.00
1997-06-27,0.50,0.50,0.00
