2017-03-30,0.00,0.00,0.00
2016-04-26,0.00,0.00,0.00
2015-03-30,0.00,0.00,0.00
2014-03-27,0.00,0.00,0.00
2013-03-28,0.00,0.00,0.00
2012-03-29,0.00,0.00,0.00
2011-06-17,0.00,0.00,0.02
2010-05-27,0.00,0.00,0.01
2009-06-10,0.00,0.00,0.01
2008-05-21,0.00,0.40,0.02
2007-04-12,0.00,0.00,0.03
2006-05-29,0.00,0.00,0.01
2005-11-10,0.00,0.21,0.00
2005-04-22,0.00,0.00,0.01
2004-04-30,0.00,0.50,0.03
2003-07-10,0.00,0.00,0.12
2002-06-04,0.00,0.00,0.06
2001-06-06,0.00,0.56,0.09
2000-11-10,0.00,0.00,0.11
1999-07-23,0.00,0.00,0.12
