2017-03-25,0.00,0.00,0.00
2016-04-28,0.00,0.00,0.00
2015-04-25,0.00,0.00,0.00
2014-03-28,0.00,0.00,0.00
2013-03-19,0.00,0.00,0.00
2012-03-17,0.00,0.00,0.00
2011-03-30,0.00,0.00,0.00
2010-03-20,0.00,0.00,0.00
2009-04-23,0.00,0.00,0.00
2008-04-15,0.00,0.00,0.00
2007-02-14,0.00,0.00,0.00
2007-02-13,0.00,0.25,0.00
2006-03-07,0.00,0.00,0.00
2005-03-10,0.00,0.00,0.00
2001-08-23,0.00,0.00,0.05
1997-06-10,0.15,0.05,0.00
1996-08-06,0.00,0.00,0.20
1995-06-22,0.00,0.00,0.20
1994-05-03,0.20,0.00,0.10
1993-05-31,0.10,0.00,0.00
