2017-04-01,0.00,0.00,0.00
2016-07-20,0.00,0.00,0.03
2015-02-17,0.00,0.00,0.00
2014-06-27,0.00,0.00,0.01
2013-07-17,0.00,0.00,0.12
2012-03-30,0.00,0.00,0.00
2011-07-20,0.00,0.30,0.10
2010-07-07,0.00,0.00,0.28
2009-06-26,0.00,0.00,0.45
2008-05-30,0.00,0.00,0.50
2007-03-30,0.00,0.00,0.00
2006-03-24,0.00,0.00,0.00
2005-05-30,0.00,0.00,0.00
1999-07-14,0.00,0.00,0.02
1998-07-16,0.00,0.00,0.05
1997-06-09,0.00,0.00,0.05
1996-06-10,0.00,0.00,0.12
1995-09-05,0.00,0.00,0.04
1995-06-02,0.00,0.00,0.12
1994-08-22,0.00,0.00,0.06
1994-05-30,0.00,0.00,0.07
