2017-03-28,0.00,0.00,0.00
2016-03-29,0.00,0.00,0.00
2015-03-28,0.00,0.00,0.00
2014-03-29,0.00,0.00,0.00
2013-03-28,0.00,0.00,0.00
2012-03-27,0.00,0.00,0.00
2011-03-29,0.00,0.00,0.00
2010-03-30,0.00,0.00,0.00
2009-06-16,0.00,0.10,0.00
2008-06-10,0.10,0.00,0.00
2007-06-26,0.10,0.00,0.00
2006-06-07,0.10,0.00,0.00
2005-06-21,0.10,0.10,0.00
2004-06-15,0.10,0.10,0.00
2003-06-09,0.10,0.10,0.00
2002-07-12,0.10,0.00,0.05
1998-06-19,0.00,0.00,0.18
1997-06-20,0.20,0.00,0.00
1996-04-29,0.20,0.00,0.00
1995-11-16,0.10,0.00,0.10
