2017-04-20,0.00,0.00,0.00
2016-08-18,0.00,0.00,0.02
2015-08-19,0.00,0.00,0.01
2014-08-27,0.00,0.00,0.02
2013-08-12,0.00,0.00,0.03
2012-07-12,0.00,0.00,0.04
2011-07-18,0.00,0.00,0.05
2010-07-02,0.00,0.20,0.05
2009-07-14,0.20,0.30,0.11
2008-07-02,0.00,0.50,0.00
2007-08-01,0.00,0.00,0.04
2006-10-13,0.00,0.00,0.23
2006-04-20,0.00,0.00,0.00
2005-07-18,0.00,0.20,0.15
2002-08-12,0.00,0.00,0.03
2001-05-29,0.20,0.30,0.05
1998-05-20,0.20,0.50,0.00
1996-06-04,0.10,0.00,0.00
1995-12-07,0.10,0.00,0.27
