2017-03-15,0.00,0.00,0.00
2016-08-12,0.00,0.00,0.02
2015-08-19,0.00,0.00,0.02
2014-07-18,0.00,0.00,0.02
2013-06-26,0.00,0.00,0.01
2012-08-14,0.00,0.00,0.03
2011-08-19,0.00,0.00,0.05
2010-08-24,0.00,0.00,0.05
2009-07-20,0.00,0.00,0.03
2008-08-01,0.00,0.00,0.03
2007-08-13,0.00,0.00,0.02
2006-06-20,0.00,0.00,0.05
2005-06-08,0.00,0.00,0.00
2004-08-03,0.00,0.00,0.04
2003-07-16,0.00,0.00,0.06
2002-07-10,0.00,0.00,0.08
2001-07-03,0.00,0.00,0.08
2000-08-07,0.00,0.00,0.04
1999-08-09,0.00,0.00,0.02
1998-08-17,0.00,0.00,0.07
