2017-04-26,0.00,0.00,0.00
2016-02-03,0.00,0.00,0.00
2015-03-10,0.00,0.00,0.00
2014-04-29,0.00,0.00,0.00
2013-03-16,0.00,0.00,0.00
2012-04-24,0.00,0.00,0.00
2011-01-31,0.00,0.00,0.00
2010-04-26,0.00,0.00,0.00
2009-04-23,0.00,0.00,0.00
2008-03-25,0.00,0.00,0.00
2007-03-19,0.00,0.00,0.00
2006-05-31,0.00,0.89,0.00
2006-04-01,0.00,0.00,0.00
2005-04-19,0.00,0.00,0.00
2004-07-08,0.00,0.00,0.10
2003-05-21,0.00,0.00,0.25
2002-05-22,0.00,0.00,0.03
2001-06-15,0.00,0.00,0.12
2000-07-13,0.20,0.60,0.01
